CpG,Beta,SE,P,StudyID
cg23782083,-0.065,0.0137,1.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
ch.2.105901354F,-0.073,0.0116,2.2e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25162588,-0.065,0.0162,5.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19634573,-0.068,0.0154,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17342132,0.076,0.0191,6.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27061485,-0.15,0.0259,1.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04664897,0.076,0.0172,9.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27243685,0.22,0.0172,3.5e-37,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00126498,0.041,0.0099,4.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26821721,-0.089,0.0217,4.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11341610,-0.062,0.0136,4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07672051,0.14,0.0273,6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21066748,0.12,0.0187,2.6e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19695507,0.059,0.0109,4.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04344749,0.13,0.0289,8.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05850870,-0.031,0.0077,5.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04033022,0.057,0.0144,7.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20000132,0.12,0.0218,1.7e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22167400,0.073,0.0178,3.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26901352,0.14,0.0297,2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19266329,-0.19,0.0178,1.1e-25,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02455383,-0.088,0.0215,4.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00611469,0.076,0.0181,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04766061,0.1,0.0217,1.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07421287,0.057,0.014,5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11024682,0.24,0.022,3.7e-27,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02893429,-0.074,0.0154,1.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21506299,-0.12,0.014,3e-17,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18681853,0.097,0.0223,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13012653,0.05,0.0098,2.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18471664,-0.068,0.0174,8.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15500466,0.1,0.0251,3.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02856688,-0.084,0.0212,7.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00108715,0.09,0.0193,2.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00372692,-0.11,0.0247,1.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01176028,0.087,0.0168,2.4e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05264101,0.16,0.0323,6.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23480341,-0.05,0.011,5.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03639223,0.14,0.0289,6.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15112006,0.12,0.0248,1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26836479,-0.076,0.0128,2.4e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11775828,0.073,0.0173,2.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13799429,0.031,0.0079,7.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06017249,0.056,0.0105,1.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06121808,-0.054,0.0132,4.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12577411,-0.092,0.0208,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10987503,0.11,0.0218,5.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26540004,0.083,0.016,2.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07340651,-0.095,0.0211,6.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06086933,0.052,0.0117,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04492943,-0.062,0.0158,8.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16458838,0.074,0.0177,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11254522,0.17,0.0256,1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03788408,0.12,0.0239,1.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20543478,-0.084,0.0193,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11202345,0.082,0.0123,1.9e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22331294,-0.059,0.0137,1.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11311053,0.079,0.0199,7.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21604136,0.094,0.0223,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03819286,0.18,0.0247,2.7e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16797009,0.088,0.0144,1e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26399994,-0.074,0.0184,5.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17863076,-0.086,0.0214,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07525077,-0.071,0.0168,2.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16661761,0.057,0.012,2.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04992150,-0.079,0.019,3.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
ch.14.97331099F,-0.07,0.0112,3.7e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13274938,0.17,0.0227,1.9e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14177325,0.11,0.0191,3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16408555,-0.1,0.0256,8.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12609052,-0.07,0.0165,2.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06219806,-0.1,0.026,7.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12033822,-0.14,0.0247,1.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08352115,0.17,0.0196,6.9e-18,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07167185,0.096,0.0165,6.7e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26663590,0.15,0.0184,5.1e-16,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01649611,-0.057,0.0116,7.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23015991,0.067,0.0165,4.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12510708,-0.072,0.0134,6.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00290355,0.089,0.017,1.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13747876,0.11,0.0216,4.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06682445,0.13,0.0234,1.4e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00907204,-0.066,0.0148,9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01837492,0.086,0.0209,3.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13061976,0.13,0.0215,5.7e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23475474,0.11,0.0223,1.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14030402,0.12,0.0212,3.4e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13823169,-0.091,0.021,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15787807,0.092,0.0203,5.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08315613,0.19,0.0329,8.3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17797848,0.074,0.0168,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07705835,-0.095,0.0244,9.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09664445,0.13,0.0283,5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03951877,0.067,0.0133,4.4e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17397548,-0.1,0.0234,9.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25158622,0.043,0.011,9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13134297,-0.063,0.0151,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01512113,0.095,0.0193,9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23344321,-0.077,0.0158,1.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21291385,-0.091,0.0159,8.5e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09106932,-0.044,0.0108,4.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14438453,0.083,0.0211,8.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14975122,0.084,0.0209,6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16305292,0.13,0.0203,8.7e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09247619,-0.12,0.0211,5.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13882988,-0.082,0.0193,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04254886,0.11,0.027,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23580000,0.13,0.0203,7.3e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26262157,-0.12,0.0136,6.7e-20,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21784940,0.082,0.0187,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18482892,-0.061,0.0129,2.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13951797,-0.076,0.0162,2.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18340445,-0.072,0.0151,1.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27178772,0.11,0.0195,5.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26703507,-0.05,0.0127,8.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24526103,0.055,0.0141,9.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16267322,0.09,0.0219,4.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18098839,-0.049,0.0123,6.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02767093,-0.11,0.0188,7e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05201300,-0.097,0.0207,2.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13379236,0.071,0.0161,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17681079,0.053,0.0132,6.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14136214,0.081,0.018,8.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02628680,-0.089,0.0223,6.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25643223,0.096,0.019,4.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14176088,-0.075,0.0139,7.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17171539,-0.076,0.0174,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25683268,0.078,0.0159,9.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17950348,-0.082,0.0187,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08695830,-0.051,0.011,3.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24405567,-0.076,0.0174,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17471062,-0.11,0.0217,3.4e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23404711,0.07,0.0173,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19465320,-0.079,0.0202,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20941258,0.049,0.0119,4.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00281467,-0.064,0.0131,9.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16379999,0.085,0.018,2.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22787468,0.11,0.022,3.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00472758,0.11,0.0207,4.4e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05555337,-0.069,0.012,7.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10919522,-0.093,0.0128,3.8e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27050612,-0.096,0.0205,3.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24002003,-0.1,0.0161,3.2e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06854772,0.13,0.0238,3.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02711608,-0.091,0.0125,3.1e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06617834,0.074,0.0174,2.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08162803,-0.053,0.0112,2.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20945853,-0.078,0.0156,5.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27117792,-0.058,0.0129,7.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08443357,0.094,0.0214,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10849854,-0.043,0.011,9.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10133935,0.14,0.0271,2.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08548559,-0.043,0.0095,7.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10937494,0.11,0.0253,2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19588519,0.14,0.0251,2.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26955383,0.099,0.0138,8.1e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10614445,0.086,0.0187,4.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00391067,0.086,0.0169,3.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24185926,-0.11,0.0235,4.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02079413,0.076,0.0123,6e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06500161,0.41,0.0221,3.8e-75,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25665606,0.032,0.008,8.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08959230,0.091,0.0224,4.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07546943,0.11,0.0254,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05099464,-0.065,0.0137,2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03883331,0.079,0.0183,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23232188,0.1,0.0181,2.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05503887,0.078,0.019,3.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10922280,0.14,0.0235,2.6e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18394552,0.083,0.0147,1.9e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18194850,0.065,0.013,4.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23072383,-0.072,0.0109,2.7e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26034658,0.22,0.0277,4.9e-15,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02636177,-0.072,0.0184,9.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26572392,0.088,0.0173,3.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02454536,0.055,0.0133,3.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13356370,0.098,0.0247,6.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03512414,0.08,0.0172,3.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01381586,0.046,0.0098,3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00450651,-0.062,0.0152,4.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27515052,0.091,0.0182,6.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04949225,-0.053,0.0131,6.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14973055,0.095,0.0216,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03405128,0.051,0.0127,5.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02650017,-0.088,0.0119,1.6e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25278941,-0.065,0.014,3.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10205925,0.14,0.0289,8.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14665413,-0.071,0.0159,7.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01798157,-0.043,0.0086,7.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05316065,-0.079,0.0204,9.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14766620,-0.076,0.0161,2.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15922057,-0.093,0.0169,3.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25956106,0.059,0.0126,2.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19841423,0.062,0.013,2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20849150,-0.13,0.0254,5.4e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18374914,-0.087,0.0215,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02932780,-0.078,0.0189,3.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02792136,-0.07,0.0147,2.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01741041,0.072,0.0166,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16345213,-0.076,0.0168,6.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13984746,-0.097,0.0224,1.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14620184,0.072,0.0151,1.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23639734,0.13,0.0228,9.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18696027,-0.08,0.0138,8.7e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15499560,0.076,0.0186,4.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04833533,-0.088,0.0219,5.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09147065,0.087,0.0153,1.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17807172,0.062,0.0137,5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24129923,0.1,0.0183,2.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13507563,0.054,0.0128,2.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14096569,0.075,0.0193,9.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00277397,-0.096,0.0152,2.5e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04379041,0.11,0.0218,2.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24304210,-0.075,0.017,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01406381,-0.089,0.0101,1.4e-18,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07970325,0.16,0.0272,4.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03992114,-0.082,0.0132,4.7e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13525276,0.046,0.0109,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00050692,-0.084,0.0182,4.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22820108,-0.15,0.0322,1.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08945443,0.067,0.0164,4.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
