CpG,Beta,SE,P,StudyID
cg16797009,0.025,0.00646,9.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01132064,-0.03,0.00625,1.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12678073,0.033,0.00795,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26399994,-0.047,0.00822,1.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09528494,-0.044,0.00899,8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00275828,-0.05,0.00869,7.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17863076,-0.066,0.00955,6.1e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07525077,-0.034,0.00754,8.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16258657,-0.034,0.00585,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13948883,0.04,0.00913,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16661761,0.033,0.00541,9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02048220,0.032,0.00721,7.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23481279,0.026,0.0067,8.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
ch.14.97331099F,-0.041,0.005,1.7e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08403064,-0.031,0.00783,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25296103,-0.037,0.00653,1.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13274938,0.081,0.01021,2.9e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00317577,0.042,0.00989,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14177325,0.038,0.0086,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16408555,-0.064,0.01146,1.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00532502,-0.05,0.01105,6.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12609052,-0.033,0.00742,9.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02252421,-0.032,0.00669,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02023167,0.034,0.00864,8.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04898130,0.032,0.0069,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13552026,-0.039,0.00996,8.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09538129,0.052,0.01181,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08352115,0.042,0.00882,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19062099,-0.021,0.00527,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23077606,-0.055,0.01019,5.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12973294,-0.029,0.00723,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02085953,-0.037,0.00938,8.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07167185,0.039,0.0074,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13958199,0.077,0.0125,7.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23902105,-0.033,0.00831,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21979773,0.074,0.0105,2.1e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26663590,0.054,0.00826,8.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09938443,-0.053,0.00866,9.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07886914,-0.029,0.00679,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01649611,-0.029,0.00521,2.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01639892,-0.032,0.00698,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22101249,0.038,0.0092,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17469039,0.039,0.00813,1.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23292266,0.054,0.01136,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27196158,0.044,0.01025,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18075666,-0.033,0.00815,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12510708,-0.045,0.00602,5.9e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00290355,0.038,0.00762,8.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07212747,0.038,0.00809,3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25050723,0.044,0.01053,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05380885,-0.04,0.00779,2.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13747876,0.051,0.00975,1.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00791548,-0.041,0.0074,2.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06682445,0.048,0.01053,6.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00894103,0.039,0.00799,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27389255,0.044,0.01082,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00907204,-0.037,0.00662,2.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04002298,0.035,0.00878,7.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02621376,-0.039,0.0085,3.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07069636,-0.042,0.00879,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04565490,0.044,0.01069,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23797615,-0.064,0.01363,2.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08687753,-0.03,0.00708,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12559119,0.042,0.0076,3.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20750319,-0.025,0.00613,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06837426,0.024,0.00524,6.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07176168,0.04,0.00947,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13061976,0.046,0.00964,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12590902,0.036,0.00759,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04452203,-0.03,0.00755,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18506018,-0.032,0.00734,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06560379,-0.035,0.00712,7.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23475474,0.081,0.01,6.6e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18642425,0.035,0.0075,3.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20587236,0.031,0.00644,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14030402,0.047,0.0095,8.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13017929,-0.031,0.00663,2.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13823169,-0.059,0.00944,3.8e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15787807,0.045,0.0091,7.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21142743,-0.027,0.00617,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12351073,-0.056,0.01058,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13976502,-0.047,0.0087,6.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26960719,-0.037,0.0085,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08486903,-0.037,0.00837,9.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15690542,-0.048,0.01203,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13174306,-0.04,0.00725,2.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02294416,-0.031,0.00774,6.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18553276,-0.048,0.012,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24185397,-0.029,0.0058,4.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17797848,0.034,0.00753,6.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17987968,-0.032,0.00798,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02017323,-0.03,0.00636,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08592104,-0.037,0.00934,8.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09664445,0.076,0.01271,1.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03951877,0.027,0.00595,7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20014974,-0.04,0.00791,3.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01512113,0.056,0.00867,7.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05445490,-0.043,0.01107,9.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27313201,-0.048,0.01172,5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00659129,0.031,0.0075,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23344321,-0.04,0.00709,2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18049474,-0.05,0.01238,4.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00378228,0.04,0.00847,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17391194,-0.035,0.00726,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14438453,0.038,0.00952,6.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02814054,0.022,0.00505,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21855910,0.032,0.00752,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07249939,0.032,0.00789,5.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23335356,-0.03,0.00712,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14975122,0.037,0.00938,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14609407,-0.035,0.00863,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16305292,0.063,0.00914,6.6e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09247619,-0.059,0.00949,5.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26544722,-0.037,0.00691,8.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13882988,-0.039,0.00865,6.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04254886,0.048,0.01212,7.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23580000,0.073,0.0091,1.3e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17638507,-0.038,0.00726,1.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14161676,-0.029,0.00651,7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25189904,-0.016,0.00413,9.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21116457,0.028,0.00619,5.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01782486,0.074,0.01025,5.9e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15964523,0.017,0.00428,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22520372,-0.036,0.00745,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26262157,-0.03,0.00612,6.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20068209,-0.028,0.0071,7.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09067029,-0.032,0.00733,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21784940,0.048,0.00834,1.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08307171,0.049,0.00933,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18482892,-0.025,0.00575,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09781650,-0.059,0.0103,8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10038867,-0.032,0.00763,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13951797,-0.037,0.00728,3.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09226596,-0.04,0.00848,3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21997401,-0.049,0.01022,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09807875,-0.039,0.00679,6.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27178772,0.038,0.00871,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26703507,-0.026,0.0057,3.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14399122,0.03,0.00734,5.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27576259,0.053,0.01284,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24028809,-0.021,0.00519,5.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00816037,-0.021,0.00383,2.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00607194,-0.026,0.00609,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04264638,0.034,0.0068,4.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18436788,-0.023,0.00509,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23296116,0.046,0.01006,5.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27480444,-0.033,0.00844,9.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00936935,-0.031,0.0076,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17143462,-0.047,0.01125,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18098839,-0.037,0.00548,2.1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13519902,-0.037,0.0079,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13519373,-0.052,0.00834,3.8e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02767093,-0.056,0.00841,3.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06794543,0.029,0.00702,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05201300,-0.044,0.00927,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13379236,0.035,0.00724,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14136214,0.033,0.00809,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11546131,0.071,0.01037,8.5e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16335858,0.051,0.00946,8.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25643223,0.038,0.00852,6.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14176088,-0.035,0.00624,1.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17171539,-0.033,0.00777,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05411199,0.033,0.00677,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17950348,-0.04,0.00839,1.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14383078,0.032,0.00779,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12385643,0.039,0.00873,7.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14556762,-0.033,0.00547,1.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23404711,0.042,0.00777,8.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26523175,-0.051,0.01227,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21045828,-0.029,0.00639,6.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13474692,0.037,0.00891,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09694782,-0.054,0.00896,1.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20594465,-0.029,0.00641,7.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21958743,-0.028,0.00681,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16710146,0.047,0.00946,6.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24197567,-0.038,0.00945,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00383220,-0.042,0.00973,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17312546,-0.027,0.00573,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08059678,0.052,0.00835,4.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25274468,-0.047,0.00926,3.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02056098,0.023,0.00583,6.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22787468,0.045,0.00987,5.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26453130,-0.032,0.00812,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26283496,-0.032,0.00702,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13644626,-0.025,0.00623,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07229301,0.036,0.00898,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00472758,0.09,0.00927,3.1e-22,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26673195,-0.033,0.008,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10919522,-0.055,0.00575,1.1e-21,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27050612,-0.053,0.00919,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15891850,0.042,0.01004,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24002003,-0.045,0.00724,7.6e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06854772,0.092,0.01066,6.8e-18,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17061862,-0.023,0.00547,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19268652,-0.026,0.00471,5.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20014412,0.042,0.00962,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05318454,-0.046,0.01166,8.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08943045,-0.028,0.00686,4.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09890077,-0.04,0.00875,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19304003,-0.034,0.00762,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07676849,-0.032,0.00735,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02711608,-0.053,0.00562,3.3e-21,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16752583,-0.035,0.00784,9.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08162803,-0.024,0.005,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27117792,-0.038,0.00578,5.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08443357,0.043,0.0096,6.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19645788,0.038,0.00961,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24833674,0.039,0.00738,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07180988,-0.044,0.01119,8.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16124188,-0.033,0.00738,7.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08305696,0.04,0.00814,8.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07306253,0.036,0.0078,5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02717454,0.026,0.00516,3.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17604985,-0.038,0.0094,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05314420,0.053,0.01077,8.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10133935,0.053,0.0122,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06711306,-0.029,0.00682,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08548559,-0.032,0.00426,4e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17251713,-0.038,0.00687,3.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10937494,0.063,0.01138,4.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02872868,-0.049,0.00757,9.1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11055449,-0.033,0.00667,6.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16465643,-0.048,0.0113,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15746187,0.053,0.01263,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19588519,0.079,0.01126,2.8e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24852319,-0.032,0.00625,3.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02642565,0.031,0.00667,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22947094,0.029,0.00631,4.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26955383,0.042,0.00622,1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00008629,-0.019,0.00339,4.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24212517,-0.025,0.00574,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12137220,0.048,0.0115,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24185926,-0.061,0.01055,6.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02079413,0.044,0.00554,1.1e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24550026,-0.026,0.00577,7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06500161,0.15,0.01004,3.4e-48,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12723026,0.026,0.00641,5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14439774,0.043,0.00937,3.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08959230,0.047,0.01009,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13451048,0.043,0.0098,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16492584,0.029,0.00652,8.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07047471,-0.036,0.00878,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24926042,-0.051,0.01302,8.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20872472,0.041,0.00945,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10699312,0.043,0.00752,1.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26227523,-0.033,0.00823,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08880817,-0.043,0.00741,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03883331,0.044,0.0082,9.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24590708,0.028,0.00581,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23232188,0.04,0.00814,9.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06101576,0.049,0.01109,9.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10922280,0.082,0.01055,6e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03370106,0.033,0.00631,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13753515,0.042,0.00868,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18394552,0.036,0.00663,6.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18194850,0.036,0.00582,3.8e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23072383,-0.036,0.00488,2.7e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
