CpG,Beta,SE,P,StudyID
cg08826281,0.01354,0.0025,5.3e-08,23334450_rheumatoid_arthritis
cg08878360,0.01525,0.0019,3.12e-15,23334450_rheumatoid_arthritis
cg09255318,0.00914,0.0014,3.63e-11,23334450_rheumatoid_arthritis
cg09316894,0.00579,8e-04,3.38e-12,23334450_rheumatoid_arthritis
cg09380636,0.02556,0.004,2.27e-10,23334450_rheumatoid_arthritis
cg09381805,-0.01028,0.002,1.5e-07,23334450_rheumatoid_arthritis
cg09484638,0.0095,0.0012,6.22e-16,23334450_rheumatoid_arthritis
cg09513133,0.01169,0.0015,5.17e-15,23334450_rheumatoid_arthritis
cg09521133,0.01123,0.0019,1.61e-09,23334450_rheumatoid_arthritis
cg09533267,-0.01551,0.0022,3.92e-12,23334450_rheumatoid_arthritis
cg09538921,0.01709,0.0022,2.16e-14,23334450_rheumatoid_arthritis
cg09769958,0.00813,0.001,3.34e-15,23334450_rheumatoid_arthritis
cg09775785,0.00867,0.0012,1.13e-12,23334450_rheumatoid_arthritis
cg09777776,0.01653,0.0023,4.28e-13,23334450_rheumatoid_arthritis
cg09782300,0.0047,9e-04,3.74e-08,23334450_rheumatoid_arthritis
cg09937366,0.01282,0.0016,5.12e-15,23334450_rheumatoid_arthritis
cg09941112,0.01526,0.0017,1.68e-19,23334450_rheumatoid_arthritis
cg09964778,0.01841,0.0023,4.4e-15,23334450_rheumatoid_arthritis
cg09981996,0.01552,0.002,1.97e-14,23334450_rheumatoid_arthritis
cg10017888,0.00839,0.0013,1.76e-10,23334450_rheumatoid_arthritis
cg10190497,-0.01411,0.0023,1.89e-09,23334450_rheumatoid_arthritis
cg10200255,0.01006,0.0013,2.04e-15,23334450_rheumatoid_arthritis
cg10211019,0.02095,0.0028,9.11e-14,23334450_rheumatoid_arthritis
cg10219093,0.0073,0.0013,8.51e-09,23334450_rheumatoid_arthritis
cg10342884,0.00474,8e-04,8.86e-10,23334450_rheumatoid_arthritis
cg10362865,0.00785,0.001,1.96e-16,23334450_rheumatoid_arthritis
cg10375456,0.00958,0.0018,4.82e-08,23334450_rheumatoid_arthritis
cg10593256,0.00984,0.0013,2.41e-14,23334450_rheumatoid_arthritis
cg10667102,-0.01958,0.0035,1.72e-08,23334450_rheumatoid_arthritis
cg10727654,0.00546,8e-04,7.52e-13,23334450_rheumatoid_arthritis
cg10789824,0.01023,0.0017,3.7e-09,23334450_rheumatoid_arthritis
cg10819847,0.0051,7e-04,9.98e-15,23334450_rheumatoid_arthritis
cg10900533,0.0107,0.0017,1.25e-10,23334450_rheumatoid_arthritis
cg11287443,-0.01004,0.0019,1.28e-07,23334450_rheumatoid_arthritis
cg11297046,0.01301,0.0023,2.62e-08,23334450_rheumatoid_arthritis
cg11320438,0.02383,0.0039,6.41e-10,23334450_rheumatoid_arthritis
cg11360366,0.00885,0.0015,2.71e-09,23334450_rheumatoid_arthritis
cg11548363,0.01595,0.002,5.31e-15,23334450_rheumatoid_arthritis
cg11553667,0.04574,0.0062,2.48e-13,23334450_rheumatoid_arthritis
cg11558551,0.01017,0.0017,1.33e-09,23334450_rheumatoid_arthritis
cg11588001,0.01306,0.0021,4.13e-10,23334450_rheumatoid_arthritis
cg11607742,-0.01255,0.0021,2.45e-09,23334450_rheumatoid_arthritis
cg11631271,0.01161,0.0017,2.33e-12,23334450_rheumatoid_arthritis
cg11737403,0.00961,0.0012,1.33e-15,23334450_rheumatoid_arthritis
cg11815796,0.01037,0.0019,2.72e-08,23334450_rheumatoid_arthritis
cg11923617,0.00638,0.001,2.55e-11,23334450_rheumatoid_arthritis
cg11928000,0.00723,0.0011,3.04e-11,23334450_rheumatoid_arthritis
cg12090003,0.00858,0.0014,1.56e-09,23334450_rheumatoid_arthritis
cg12122403,0.01776,0.0023,2.16e-14,23334450_rheumatoid_arthritis
cg12138330,-0.01063,0.0017,9.33e-10,23334450_rheumatoid_arthritis
cg12168153,0.01438,0.0023,2.91e-10,23334450_rheumatoid_arthritis
cg12271800,0.03684,0.0047,3.61e-15,23334450_rheumatoid_arthritis
cg12313593,0.01321,0.0017,4.46e-15,23334450_rheumatoid_arthritis
cg12538369,0.01418,0.0018,5.86e-15,23334450_rheumatoid_arthritis
cg12540815,0.00866,0.0015,6.6e-09,23334450_rheumatoid_arthritis
cg12545852,0.01781,0.0028,1.33e-10,23334450_rheumatoid_arthritis
cg12553198,0.00791,0.0013,3.24e-09,23334450_rheumatoid_arthritis
cg12821045,0.00949,0.0015,9.18e-11,23334450_rheumatoid_arthritis
cg12953628,0.00792,0.0015,5.24e-08,23334450_rheumatoid_arthritis
cg12980917,0.0383,0.0064,1.85e-09,23334450_rheumatoid_arthritis
cg13033578,0.02162,0.004,7.42e-08,23334450_rheumatoid_arthritis
cg13044136,0.0099,0.0018,1.67e-08,23334450_rheumatoid_arthritis
cg13078161,0.01471,0.0019,8.85e-15,23334450_rheumatoid_arthritis
cg13179983,0.00743,9e-04,2.87e-15,23334450_rheumatoid_arthritis
cg13181745,0.00995,0.0016,2.81e-10,23334450_rheumatoid_arthritis
cg13352717,-0.00767,0.0012,1.42e-10,23334450_rheumatoid_arthritis
cg13367381,0.01067,0.0017,8.87e-10,23334450_rheumatoid_arthritis
cg13368085,0.01519,0.002,1.98e-14,23334450_rheumatoid_arthritis
cg13399678,0.01318,0.0017,2.01e-14,23334450_rheumatoid_arthritis
cg13442820,0.00504,0.001,1.15e-07,23334450_rheumatoid_arthritis
cg13465946,0.01923,0.0025,1.36e-14,23334450_rheumatoid_arthritis
cg13490145,-0.02415,0.003,6.43e-16,23334450_rheumatoid_arthritis
cg13531596,0.01367,0.0017,3.21e-15,23334450_rheumatoid_arthritis
cg13533142,-0.01029,0.0017,2.51e-09,23334450_rheumatoid_arthritis
cg13539395,0.01982,0.0032,5.81e-10,23334450_rheumatoid_arthritis
cg13567813,0.01119,0.0021,9.13e-08,23334450_rheumatoid_arthritis
cg13634151,0.0148,0.0019,3.09e-15,23334450_rheumatoid_arthritis
cg13716638,0.01316,0.0016,3.55e-17,23334450_rheumatoid_arthritis
cg13747174,-0.01812,0.0028,6.96e-11,23334450_rheumatoid_arthritis
cg13747803,0.01047,0.0018,8.56e-09,23334450_rheumatoid_arthritis
cg13826154,0.01171,0.0018,2.86e-11,23334450_rheumatoid_arthritis
cg13960352,0.01782,0.0029,4.48e-10,23334450_rheumatoid_arthritis
cg13973002,0.01247,0.0019,3.9e-11,23334450_rheumatoid_arthritis
cg14004673,0.00565,7e-04,8.08e-17,23334450_rheumatoid_arthritis
cg14020914,-0.02079,0.0034,6.36e-10,23334450_rheumatoid_arthritis
cg14021375,0.01247,0.0021,2.61e-09,23334450_rheumatoid_arthritis
cg14195122,0.0107,0.0018,6.06e-09,23334450_rheumatoid_arthritis
cg14198101,0.00628,0.0012,1.16e-07,23334450_rheumatoid_arthritis
cg14267671,0.01657,0.0027,1.15e-09,23334450_rheumatoid_arthritis
cg14270989,0.03385,0.0042,6.89e-16,23334450_rheumatoid_arthritis
cg14294115,0.02108,0.0029,4.69e-13,23334450_rheumatoid_arthritis
cg14296903,0.01023,0.0016,7.43e-11,23334450_rheumatoid_arthritis
cg14324693,0.00726,0.0012,5.64e-09,23334450_rheumatoid_arthritis
cg14631703,0.01243,0.0015,7.29e-17,23334450_rheumatoid_arthritis
cg14726229,0.01266,0.0021,2.83e-09,23334450_rheumatoid_arthritis
cg14732998,0.01004,0.0018,2.11e-08,23334450_rheumatoid_arthritis
cg14749334,0.01527,0.0027,2.08e-08,23334450_rheumatoid_arthritis
cg14753355,0.0075,0.0014,4e-08,23334450_rheumatoid_arthritis
cg14870062,0.00634,0.0011,3.89e-09,23334450_rheumatoid_arthritis
cg14895945,0.00571,8e-04,6.64e-14,23334450_rheumatoid_arthritis
cg14985481,0.0153,0.0022,1.18e-12,23334450_rheumatoid_arthritis
cg14992138,0.04375,0.0047,7.03e-21,23334450_rheumatoid_arthritis
cg15001615,0.00978,0.0018,6.09e-08,23334450_rheumatoid_arthritis
cg15057717,0.01181,0.002,2.78e-09,23334450_rheumatoid_arthritis
cg15094353,0.01219,0.0022,3.38e-08,23334450_rheumatoid_arthritis
cg15191744,0.01031,0.0015,9.42e-12,23334450_rheumatoid_arthritis
cg15196314,0.00913,0.0012,1.92e-14,23334450_rheumatoid_arthritis
cg15225378,0.00791,0.0015,7.8e-08,23334450_rheumatoid_arthritis
cg15248989,0.02686,0.0046,4.6e-09,23334450_rheumatoid_arthritis
cg15474831,0.01472,0.0025,3.72e-09,23334450_rheumatoid_arthritis
cg15487992,0.00547,8e-04,4.62e-11,23334450_rheumatoid_arthritis
cg15554505,0.02046,0.0037,4.74e-08,23334450_rheumatoid_arthritis
cg15711268,0.01057,0.0019,1.25e-08,23334450_rheumatoid_arthritis
cg15755406,0.0132,0.0015,1.09e-17,23334450_rheumatoid_arthritis
cg15775457,0.01384,0.0015,1.7e-20,23334450_rheumatoid_arthritis
cg15791348,0.00883,0.0015,1.18e-08,23334450_rheumatoid_arthritis
cg15963326,0.01641,0.003,7.2e-08,23334450_rheumatoid_arthritis
cg15986590,0.0156,0.0023,1.24e-11,23334450_rheumatoid_arthritis
cg16075020,0.00861,0.0014,2.94e-10,23334450_rheumatoid_arthritis
cg16124981,0.01171,0.0015,2.23e-15,23334450_rheumatoid_arthritis
cg16185947,-0.0139,0.0026,1.04e-07,23334450_rheumatoid_arthritis
cg16200879,0.0086,0.0015,1.7e-08,23334450_rheumatoid_arthritis
cg16204618,0.02113,0.0031,1.04e-11,23334450_rheumatoid_arthritis
cg16266453,0.01283,0.0017,1.2e-14,23334450_rheumatoid_arthritis
cg16328309,0.00936,0.0014,4.68e-11,23334450_rheumatoid_arthritis
cg16453576,0.00902,0.0011,2.8e-15,23334450_rheumatoid_arthritis
cg16517523,0.01328,0.0016,1.04e-17,23334450_rheumatoid_arthritis
cg16607615,0.01372,0.0018,1.69e-14,23334450_rheumatoid_arthritis
cg16623153,-0.01708,0.002,1.37e-17,23334450_rheumatoid_arthritis
cg16664233,0.00888,0.0011,8.63e-16,23334450_rheumatoid_arthritis
cg16676472,0.01286,0.0019,2.68e-11,23334450_rheumatoid_arthritis
cg16853034,0.00557,0.0011,1.18e-07,23334450_rheumatoid_arthritis
cg16868994,0.01343,0.0019,1.67e-12,23334450_rheumatoid_arthritis
cg16872756,0.01332,0.002,1.3e-11,23334450_rheumatoid_arthritis
cg16911583,0.00667,0.0012,4.58e-08,23334450_rheumatoid_arthritis
cg17029690,0.00666,0.001,5.95e-11,23334450_rheumatoid_arthritis
cg17075538,0.01084,0.0018,4.31e-09,23334450_rheumatoid_arthritis
cg17114866,0.01785,0.003,2.74e-09,23334450_rheumatoid_arthritis
cg17280228,0.01104,0.0019,5.97e-09,23334450_rheumatoid_arthritis
cg17332326,0.01157,0.0018,2.73e-10,23334450_rheumatoid_arthritis
cg17335237,0.011,0.0015,5.72e-14,23334450_rheumatoid_arthritis
cg17371487,-0.02105,0.0028,2.87e-14,23334450_rheumatoid_arthritis
cg17389295,0.00802,0.0015,8.37e-08,23334450_rheumatoid_arthritis
cg17414733,-0.02237,0.0036,8.6e-10,23334450_rheumatoid_arthritis
cg17432022,0.01646,0.0023,5.02e-13,23334450_rheumatoid_arthritis
cg17514766,0.01597,0.0022,5.01e-13,23334450_rheumatoid_arthritis
cg17693865,0.01514,0.0023,4.4e-11,23334450_rheumatoid_arthritis
cg17725136,0.01714,0.0023,2.62e-14,23334450_rheumatoid_arthritis
cg17739046,0.01774,0.0031,9.33e-09,23334450_rheumatoid_arthritis
cg17750139,0.0055,7e-04,2.09e-14,23334450_rheumatoid_arthritis
cg17921863,-0.0135,0.0025,5.11e-08,23334450_rheumatoid_arthritis
cg17970176,-0.01988,0.0037,5.62e-08,23334450_rheumatoid_arthritis
cg18039296,0.01356,0.0026,1.19e-07,23334450_rheumatoid_arthritis
cg18044385,0.00597,9e-04,1.93e-11,23334450_rheumatoid_arthritis
cg18054578,0.00867,0.0015,2.19e-08,23334450_rheumatoid_arthritis
cg18076500,0.00817,0.0015,2.07e-08,23334450_rheumatoid_arthritis
cg18082014,0.00545,7e-04,9.66e-16,23334450_rheumatoid_arthritis
cg18088844,0.01485,0.002,3.17e-14,23334450_rheumatoid_arthritis
cg18226166,0.00918,0.0017,2.73e-08,23334450_rheumatoid_arthritis
cg18342621,0.0173,0.0027,1.38e-10,23334450_rheumatoid_arthritis
cg18487515,0.00778,0.0012,2.85e-11,23334450_rheumatoid_arthritis
cg18532308,0.00753,0.0014,6.41e-08,23334450_rheumatoid_arthritis
cg18651544,0.02408,0.0046,1.24e-07,23334450_rheumatoid_arthritis
cg18706881,0.01166,0.002,2.92e-09,23334450_rheumatoid_arthritis
cg18732541,0.00879,0.0013,3.61e-11,23334450_rheumatoid_arthritis
cg18776992,0.01526,0.0027,2.22e-08,23334450_rheumatoid_arthritis
cg18813650,0.01284,0.0022,3.52e-09,23334450_rheumatoid_arthritis
cg18879061,-0.00977,0.0018,8.95e-08,23334450_rheumatoid_arthritis
cg19031575,0.01862,0.0024,1.57e-14,23334450_rheumatoid_arthritis
cg19031844,0.01557,0.0029,8.65e-08,23334450_rheumatoid_arthritis
cg19250101,0.00943,0.0013,9.43e-14,23334450_rheumatoid_arthritis
cg19258034,0.01148,0.0018,1.77e-10,23334450_rheumatoid_arthritis
cg19324437,0.01164,0.002,6.01e-09,23334450_rheumatoid_arthritis
cg19342876,0.00974,0.0012,1.14e-15,23334450_rheumatoid_arthritis
cg19354368,0.01087,0.0016,4.23e-11,23334450_rheumatoid_arthritis
cg19369151,-0.00979,0.0017,1.32e-08,23334450_rheumatoid_arthritis
cg19474029,0.00764,0.001,6e-15,23334450_rheumatoid_arthritis
cg19534805,-0.00914,0.0017,7.18e-08,23334450_rheumatoid_arthritis
cg19542359,0.01832,0.0026,3.5e-12,23334450_rheumatoid_arthritis
cg19617213,0.00524,7e-04,2.45e-12,23334450_rheumatoid_arthritis
cg19621460,0.02068,0.0026,7.41e-16,23334450_rheumatoid_arthritis
cg19621580,0.02307,0.0029,9.99e-16,23334450_rheumatoid_arthritis
cg19719120,0.01412,0.0022,1.48e-10,23334450_rheumatoid_arthritis
cg19736654,0.01637,0.0024,1.3e-11,23334450_rheumatoid_arthritis
cg19740458,0.00846,0.0014,3.99e-09,23334450_rheumatoid_arthritis
cg19791395,0.01686,0.002,1.43e-16,23334450_rheumatoid_arthritis
cg19803081,0.01928,0.0023,7.38e-17,23334450_rheumatoid_arthritis
cg20441502,0.01014,0.0013,2.68e-15,23334450_rheumatoid_arthritis
cg20638467,-0.00557,0.001,3.26e-08,23334450_rheumatoid_arthritis
cg20674839,0.01643,0.0027,1.66e-09,23334450_rheumatoid_arthritis
cg20725941,0.02185,0.0031,1.57e-12,23334450_rheumatoid_arthritis
cg20983397,0.01073,0.0014,2.23e-15,23334450_rheumatoid_arthritis
cg21071625,0.02581,0.0033,8.99e-15,23334450_rheumatoid_arthritis
cg21103306,0.00565,0.001,2.5e-08,23334450_rheumatoid_arthritis
cg21194918,0.00996,0.0012,5.67e-16,23334450_rheumatoid_arthritis
cg21336547,0.00603,9e-04,2.77e-11,23334450_rheumatoid_arthritis
cg21501525,0.00952,0.0017,4.11e-08,23334450_rheumatoid_arthritis
cg21517320,0.00976,0.0015,3.08e-10,23334450_rheumatoid_arthritis
cg21530210,0.02973,0.0043,6.86e-12,23334450_rheumatoid_arthritis
cg21612046,0.01249,0.0016,2.95e-14,23334450_rheumatoid_arthritis
cg21639436,-0.02232,0.0042,1.19e-07,23334450_rheumatoid_arthritis
cg21647626,-0.02484,0.0045,4.54e-08,23334450_rheumatoid_arthritis
cg21726593,-0.00571,0.001,4.62e-09,23334450_rheumatoid_arthritis
cg21771408,-0.02482,0.0031,2.54e-15,23334450_rheumatoid_arthritis
cg21869055,0.01944,0.0037,1.09e-07,23334450_rheumatoid_arthritis
cg21871394,0.01897,0.0025,2.49e-14,23334450_rheumatoid_arthritis
cg21903660,0.01926,0.0029,3.3e-11,23334450_rheumatoid_arthritis
cg21943841,0.0053,8e-04,4.05e-12,23334450_rheumatoid_arthritis
cg22066304,0.02021,0.0028,4.59e-13,23334450_rheumatoid_arthritis
cg22142686,0.02222,0.0032,2.16e-12,23334450_rheumatoid_arthritis
cg22167498,0.02,0.0027,9.27e-14,23334450_rheumatoid_arthritis
cg22273452,-0.01478,0.0019,3.08e-14,23334450_rheumatoid_arthritis
cg22278033,0.01225,0.002,1.02e-09,23334450_rheumatoid_arthritis
cg22328857,0.01115,0.0021,9.67e-08,23334450_rheumatoid_arthritis
cg22456785,0.01416,0.0018,1.62e-15,23334450_rheumatoid_arthritis
cg22499964,0.01618,0.0021,3.44e-15,23334450_rheumatoid_arthritis
cg22501393,0.00774,0.0012,3.25e-10,23334450_rheumatoid_arthritis
cg22537343,-0.02876,0.0036,5.99e-16,23334450_rheumatoid_arthritis
cg22538557,0.01038,0.0019,6.05e-08,23334450_rheumatoid_arthritis
cg22607995,-0.03498,0.0052,1.55e-11,23334450_rheumatoid_arthritis
cg22618240,0.01238,0.0015,1.26e-15,23334450_rheumatoid_arthritis
cg22732101,0.00772,0.0013,2.53e-09,23334450_rheumatoid_arthritis
cg22800025,0.01112,0.0018,3.18e-10,23334450_rheumatoid_arthritis
cg22806837,0.00407,7e-04,3.11e-08,23334450_rheumatoid_arthritis
cg22846506,0.00623,0.001,2.04e-09,23334450_rheumatoid_arthritis
cg22898082,0.02991,0.0031,1.02e-21,23334450_rheumatoid_arthritis
cg22960135,0.01434,0.0027,9.72e-08,23334450_rheumatoid_arthritis
cg23002097,-0.0116,0.0021,5.12e-08,23334450_rheumatoid_arthritis
cg23095260,0.01132,0.0016,4.94e-13,23334450_rheumatoid_arthritis
cg23211714,0.01091,0.0014,4.34e-15,23334450_rheumatoid_arthritis
cg23235772,0.00866,0.0012,3.11e-12,23334450_rheumatoid_arthritis
cg23296010,0.00979,0.0017,4.96e-09,23334450_rheumatoid_arthritis
cg23296791,0.02004,0.0032,2.56e-10,23334450_rheumatoid_arthritis
cg23307264,0.00841,0.0014,1.75e-09,23334450_rheumatoid_arthritis
cg23309360,0.01653,0.0027,1.66e-09,23334450_rheumatoid_arthritis
cg23347273,0.0051,8e-04,7.44e-11,23334450_rheumatoid_arthritis
cg23385575,0.01771,0.0029,5.5e-10,23334450_rheumatoid_arthritis
cg23441208,0.00507,9e-04,8.17e-08,23334450_rheumatoid_arthritis
cg23641305,-0.03084,0.0058,1.12e-07,23334450_rheumatoid_arthritis
cg23662927,0.007,9e-04,3.92e-15,23334450_rheumatoid_arthritis
cg23678215,0.01315,0.0017,2.13e-15,23334450_rheumatoid_arthritis
cg23695687,0.00889,0.0015,1.04e-09,23334450_rheumatoid_arthritis
cg23697081,0.00888,0.0014,1.02e-10,23334450_rheumatoid_arthritis
cg23837253,0.02101,0.0029,3.98e-13,23334450_rheumatoid_arthritis
cg23881482,0.01045,0.0013,7.49e-17,23334450_rheumatoid_arthritis
cg23883404,0.02477,0.0034,2.61e-13,23334450_rheumatoid_arthritis
cg23924911,0.01898,0.0031,6.34e-10,23334450_rheumatoid_arthritis
cg24039631,0.01718,0.0029,4.47e-09,23334450_rheumatoid_arthritis
cg24084564,0.01427,0.0027,1.14e-07,23334450_rheumatoid_arthritis
cg24116259,0.0155,0.0021,1.76e-13,23334450_rheumatoid_arthritis
cg24207610,0.02478,0.0036,9.72e-12,23334450_rheumatoid_arthritis
cg24227728,0.01369,0.0025,7.42e-08,23334450_rheumatoid_arthritis
cg24227984,0.01273,0.0018,2.49e-12,23334450_rheumatoid_arthritis
cg24391122,0.00598,0.001,4.35e-09,23334450_rheumatoid_arthritis
cg24413918,0.02946,0.0042,3.17e-12,23334450_rheumatoid_arthritis
cg24689754,0.0055,9e-04,5.94e-10,23334450_rheumatoid_arthritis
cg24701104,0.00808,0.0011,2.85e-14,23334450_rheumatoid_arthritis
cg24787924,-0.03087,0.0053,7.86e-09,23334450_rheumatoid_arthritis
cg24788771,-0.01789,0.0027,2.77e-11,23334450_rheumatoid_arthritis
cg24830664,0.01159,0.002,7.56e-09,23334450_rheumatoid_arthritis
cg24853871,0.00571,7e-04,3.49e-16,23334450_rheumatoid_arthritis
cg24880025,0.02231,0.0029,8.53e-15,23334450_rheumatoid_arthritis
cg24908197,-0.0179,0.0022,5.22e-16,23334450_rheumatoid_arthritis
cg25062137,0.01617,0.0028,8.78e-09,23334450_rheumatoid_arthritis
cg25388447,0.01912,0.0025,1.61e-14,23334450_rheumatoid_arthritis
cg25417223,0.01647,0.0025,7.75e-11,23334450_rheumatoid_arthritis
cg25419914,0.00845,0.0014,1.46e-09,23334450_rheumatoid_arthritis
cg25424194,0.01972,0.0035,1.48e-08,23334450_rheumatoid_arthritis
cg25450266,0.01279,0.0018,1.24e-12,23334450_rheumatoid_arthritis
cg25496071,0.00604,8e-04,4.52e-15,23334450_rheumatoid_arthritis
cg25521047,0.02663,0.0041,1.07e-10,23334450_rheumatoid_arthritis
cg25567963,0.01355,0.0018,1.24e-14,23334450_rheumatoid_arthritis
cg25594549,0.0122,0.002,2.7e-09,23334450_rheumatoid_arthritis
cg25599269,0.01543,0.0025,4.44e-10,23334450_rheumatoid_arthritis
cg25658980,0.01444,0.0023,5.53e-10,23334450_rheumatoid_arthritis
cg25697492,0.01315,0.0022,2.74e-09,23334450_rheumatoid_arthritis
cg25730138,0.00665,0.0013,1.25e-07,23334450_rheumatoid_arthritis
cg25757339,-0.01334,0.002,7.23e-11,23334450_rheumatoid_arthritis
cg25782778,-0.01745,0.0027,1.69e-10,23334450_rheumatoid_arthritis
cg25795456,0.01774,0.0023,1.58e-14,23334450_rheumatoid_arthritis
cg25814432,0.02059,0.0037,2.63e-08,23334450_rheumatoid_arthritis
cg25866075,0.01498,0.0026,8.45e-09,23334450_rheumatoid_arthritis
cg25924411,0.01728,0.0023,3.08e-14,23334450_rheumatoid_arthritis
cg25969108,0.01718,0.0028,1.04e-09,23334450_rheumatoid_arthritis
cg26005082,0.01058,0.0016,1.36e-10,23334450_rheumatoid_arthritis
cg26062113,0.00677,0.0012,5.34e-08,23334450_rheumatoid_arthritis
cg26171469,0.02984,0.0039,1.66e-14,23334450_rheumatoid_arthritis
cg26268866,0.02601,0.0038,4.17e-12,23334450_rheumatoid_arthritis
cg26269802,0.01053,0.0014,3.16e-14,23334450_rheumatoid_arthritis
cg26340968,0.02282,0.0038,2.04e-09,23334450_rheumatoid_arthritis
cg26382075,0.01048,0.0015,6.87e-13,23334450_rheumatoid_arthritis
cg26548653,0.02091,0.0038,4.37e-08,23334450_rheumatoid_arthritis
cg26609894,0.02442,0.0041,1.96e-09,23334450_rheumatoid_arthritis
cg26631127,-0.01816,0.0032,1.34e-08,23334450_rheumatoid_arthritis
cg26634707,0.01376,0.0018,4.79e-15,23334450_rheumatoid_arthritis
cg26683005,0.01106,0.0014,6.92e-16,23334450_rheumatoid_arthritis
cg26788107,0.01532,0.0019,1.11e-15,23334450_rheumatoid_arthritis
cg26838636,0.01212,0.0015,1.86e-16,23334450_rheumatoid_arthritis
cg26930135,-0.00909,0.0017,4.11e-08,23334450_rheumatoid_arthritis
cg26941891,-0.0164,0.0021,2e-14,23334450_rheumatoid_arthritis
cg26987965,0.00688,0.0011,1e-09,23334450_rheumatoid_arthritis
cg27077250,0.01147,0.0014,1.09e-16,23334450_rheumatoid_arthritis
cg27123533,0.00827,0.0016,1e-07,23334450_rheumatoid_arthritis
cg27169873,0.02004,0.0026,5.13e-15,23334450_rheumatoid_arthritis
cg27176392,-0.02283,0.0027,8.53e-18,23334450_rheumatoid_arthritis
cg27259408,0.01421,0.0022,2.28e-10,23334450_rheumatoid_arthritis
cg27276128,-0.03972,0.0068,4.14e-09,23334450_rheumatoid_arthritis
cg27301343,0.01642,0.0024,4.95e-12,23334450_rheumatoid_arthritis
cg27308166,0.00982,0.0015,5.88e-11,23334450_rheumatoid_arthritis
cg27567587,0.01151,0.0018,1.8e-10,23334450_rheumatoid_arthritis
cg27582235,0.00726,0.0012,4.18e-09,23334450_rheumatoid_arthritis
ch.19.841535R,0.03051,0.0039,1.12e-14,23334450_rheumatoid_arthritis
ch.19.1716179R,0.01266,0.0022,9.6e-09,23334450_rheumatoid_arthritis
ch.19.1746747F,0.02888,0.0036,5.05e-16,23334450_rheumatoid_arthritis
cg00174466,0.01185,0.0014,2.79e-16,23334450_rheumatoid_arthritis
cg00218770,-0.028,0.005,2.01e-08,23334450_rheumatoid_arthritis
cg00238543,-0.01691,0.0029,9.07e-09,23334450_rheumatoid_arthritis
cg00418999,-0.0234,0.003,1.43e-14,23334450_rheumatoid_arthritis
cg00473384,0.00702,0.0011,3.32e-11,23334450_rheumatoid_arthritis
cg00586889,0.01063,0.0015,9.69e-13,23334450_rheumatoid_arthritis
cg00737992,0.02305,0.0032,2.54e-13,23334450_rheumatoid_arthritis
cg01159004,0.01778,0.0023,1.99e-14,23334450_rheumatoid_arthritis
cg01338255,0.02227,0.0029,7.58e-15,23334450_rheumatoid_arthritis
cg01418667,0.01541,0.002,1.91e-14,23334450_rheumatoid_arthritis
cg01441612,0.01233,0.0016,2.61e-15,23334450_rheumatoid_arthritis
cg01471196,0.02826,0.004,1.24e-12,23334450_rheumatoid_arthritis
cg01517033,-0.01631,0.0028,1.02e-08,23334450_rheumatoid_arthritis
cg01653672,0.01044,0.0013,2.48e-15,23334450_rheumatoid_arthritis
cg01758993,0.01585,0.0026,1.23e-09,23334450_rheumatoid_arthritis
cg02063846,-0.00972,0.0018,1.28e-07,23334450_rheumatoid_arthritis
cg02445720,0.00824,0.0013,5.58e-11,23334450_rheumatoid_arthritis
cg02461114,0.0075,0.0013,5.47e-09,23334450_rheumatoid_arthritis
cg02561912,0.01322,0.0024,3.77e-08,23334450_rheumatoid_arthritis
cg02615117,0.02458,0.0032,3.36e-14,23334450_rheumatoid_arthritis
cg02755603,0.01055,0.0014,1.35e-14,23334450_rheumatoid_arthritis
cg02877738,-0.01275,0.0024,1.42e-07,23334450_rheumatoid_arthritis
cg02947232,-0.01393,0.0025,3.04e-08,23334450_rheumatoid_arthritis
cg03066594,0.00967,0.0015,2.92e-11,23334450_rheumatoid_arthritis
cg03103549,-0.03848,0.0051,3.06e-14,23334450_rheumatoid_arthritis
cg03142751,-0.01114,0.0019,2.33e-09,23334450_rheumatoid_arthritis
cg03307911,0.01306,0.0022,5.33e-09,23334450_rheumatoid_arthritis
cg03312792,-0.01412,0.0023,6.4e-10,23334450_rheumatoid_arthritis
cg03342008,0.01159,0.0015,4.6e-15,23334450_rheumatoid_arthritis
cg03522403,0.00835,0.0014,4.74e-09,23334450_rheumatoid_arthritis
cg03542322,-0.02401,0.004,1.48e-09,23334450_rheumatoid_arthritis
cg03552151,0.01629,0.0024,2.12e-11,23334450_rheumatoid_arthritis
cg03842737,0.01582,0.002,5.66e-15,23334450_rheumatoid_arthritis
cg03909097,0.01992,0.0026,6.46e-15,23334450_rheumatoid_arthritis
cg04337412,0.01127,0.0019,2.17e-09,23334450_rheumatoid_arthritis
cg04346572,0.01074,0.0019,9.63e-09,23334450_rheumatoid_arthritis
cg04457481,0.01304,0.0025,1.4e-07,23334450_rheumatoid_arthritis
cg04562739,0.00385,7e-04,7.17e-09,23334450_rheumatoid_arthritis
cg04718428,0.01936,0.0024,3.72e-16,23334450_rheumatoid_arthritis
cg04737319,0.00851,0.0011,1.17e-14,23334450_rheumatoid_arthritis
cg04741284,0.01255,0.0021,5.13e-09,23334450_rheumatoid_arthritis
cg04741821,0.01158,0.0015,2.99e-14,23334450_rheumatoid_arthritis
cg04854343,0.00975,0.0019,1.4e-07,23334450_rheumatoid_arthritis
cg05002314,-0.02048,0.0035,5.76e-09,23334450_rheumatoid_arthritis
